"","subject","TotTrialNumber","Reward_Condition","cuechoice"
"3722","603914a2ed55293204edf74e",197,"Moderately Negative",2
"3723","603914a2ed55293204edf74e",198,"Moderately Negative",2
"3724","603914a2ed55293204edf74e",199,"Moderately Negative",2
"3725","603914a2ed55293204edf74e",200,"Moderately Negative",2
"3726","603914a2ed55293204edf74e",201,"Moderately Negative",2
"3727","603914a2ed55293204edf74e",202,"Moderately Negative",2
"3728","603914a2ed55293204edf74e",203,"Moderately Negative",2
"3729","603914a2ed55293204edf74e",204,"Moderately Negative",2
"3730","603914a2ed55293204edf74e",205,"Moderately Negative",2
"3731","603914a2ed55293204edf74e",206,"Moderately Negative",3
"3732","603914a2ed55293204edf74e",207,"Moderately Negative",2
"3733","603914a2ed55293204edf74e",208,"Moderately Negative",2
"3734","603914a2ed55293204edf74e",209,"Moderately Negative",2
"3735","603914a2ed55293204edf74e",210,"Moderately Negative",2
"3736","603914a2ed55293204edf74e",211,"Extremely Positive",1
"3737","603914a2ed55293204edf74e",212,"Extremely Positive",1
"3738","603914a2ed55293204edf74e",213,"Extremely Positive",1
"3739","603914a2ed55293204edf74e",214,"Extremely Positive",2
"3740","603914a2ed55293204edf74e",215,"Extremely Positive",2
"3741","603914a2ed55293204edf74e",216,"Extremely Positive",2
"3742","603914a2ed55293204edf74e",217,"Extremely Positive",2
"3743","603914a2ed55293204edf74e",218,"Extremely Positive",2
"3744","603914a2ed55293204edf74e",219,"Extremely Positive",2
"3745","603914a2ed55293204edf74e",220,"Extremely Positive",2
"3746","603914a2ed55293204edf74e",221,"Extremely Positive",2
"3747","603914a2ed55293204edf74e",222,"Extremely Positive",2
"3748","603914a2ed55293204edf74e",223,"Extremely Positive",2
"3749","603914a2ed55293204edf74e",224,"Extremely Positive",2
"3750","603914a2ed55293204edf74e",225,"Extremely Positive",2
"3751","605272be8568b6160f582f2e",151,"Extremely Negative",3
"3752","605272be8568b6160f582f2e",152,"Extremely Negative",3
"3753","605272be8568b6160f582f2e",153,"Extremely Negative",2
"3754","605272be8568b6160f582f2e",154,"Extremely Negative",2
"3755","605272be8568b6160f582f2e",155,"Extremely Negative",2
"3756","605272be8568b6160f582f2e",156,"Extremely Negative",2
"3757","605272be8568b6160f582f2e",157,"Extremely Negative",2
"3758","605272be8568b6160f582f2e",158,"Extremely Negative",2
"3759","605272be8568b6160f582f2e",159,"Extremely Negative",2
"3760","605272be8568b6160f582f2e",160,"Extremely Negative",2
"3761","605272be8568b6160f582f2e",161,"Extremely Negative",2
"3762","605272be8568b6160f582f2e",162,"Extremely Negative",2
"3763","605272be8568b6160f582f2e",163,"Extremely Negative",2
"3764","605272be8568b6160f582f2e",164,"Extremely Negative",2
"3765","605272be8568b6160f582f2e",165,"Extremely Negative",2
"3766","605272be8568b6160f582f2e",166,"Neutral",2
"3767","605272be8568b6160f582f2e",167,"Neutral",2
"3768","605272be8568b6160f582f2e",168,"Neutral",2
"3769","605272be8568b6160f582f2e",169,"Neutral",2
"3770","605272be8568b6160f582f2e",170,"Neutral",2
"3771","605272be8568b6160f582f2e",171,"Neutral",2
"3772","605272be8568b6160f582f2e",172,"Neutral",2
"3773","605272be8568b6160f582f2e",173,"Neutral",2
"3774","605272be8568b6160f582f2e",174,"Neutral",2
"3775","605272be8568b6160f582f2e",175,"Neutral",2
"3776","605272be8568b6160f582f2e",176,"Neutral",2
"3777","605272be8568b6160f582f2e",177,"Neutral",2
"3778","605272be8568b6160f582f2e",178,"Neutral",2
"3779","605272be8568b6160f582f2e",179,"Neutral",2
"3780","605272be8568b6160f582f2e",180,"Neutral",2
"3781","605272be8568b6160f582f2e",181,"Extremely Positive",1
"3782","605272be8568b6160f582f2e",182,"Extremely Positive",2
"3783","605272be8568b6160f582f2e",183,"Extremely Positive",2
"3784","605272be8568b6160f582f2e",184,"Extremely Positive",2
"3785","605272be8568b6160f582f2e",185,"Extremely Positive",2
"3786","605272be8568b6160f582f2e",186,"Extremely Positive",2
"3787","605272be8568b6160f582f2e",187,"Extremely Positive",2
"3788","605272be8568b6160f582f2e",188,"Extremely Positive",2
"3789","605272be8568b6160f582f2e",189,"Extremely Positive",2
"3790","605272be8568b6160f582f2e",190,"Extremely Positive",2
"3791","605272be8568b6160f582f2e",191,"Extremely Positive",2
"3792","605272be8568b6160f582f2e",192,"Extremely Positive",2
"3793","605272be8568b6160f582f2e",193,"Extremely Positive",2
"3794","605272be8568b6160f582f2e",194,"Extremely Positive",2
"3795","605272be8568b6160f582f2e",195,"Extremely Positive",2
"3796","605272be8568b6160f582f2e",196,"Moderately Positive",2
"3797","605272be8568b6160f582f2e",197,"Moderately Positive",2
"3798","605272be8568b6160f582f2e",198,"Moderately Positive",2
"3799","605272be8568b6160f582f2e",199,"Moderately Positive",2
"3800","605272be8568b6160f582f2e",200,"Moderately Positive",2
"3801","605272be8568b6160f582f2e",201,"Moderately Positive",2
"3802","605272be8568b6160f582f2e",202,"Moderately Positive",2
"3803","605272be8568b6160f582f2e",203,"Moderately Positive",2
"3804","605272be8568b6160f582f2e",204,"Moderately Positive",2
"3805","605272be8568b6160f582f2e",205,"Moderately Positive",2
"3806","605272be8568b6160f582f2e",206,"Moderately Positive",2
"3807","605272be8568b6160f582f2e",207,"Moderately Positive",2
"3808","605272be8568b6160f582f2e",208,"Moderately Positive",2
"3809","605272be8568b6160f582f2e",209,"Moderately Positive",2
"3810","605272be8568b6160f582f2e",210,"Moderately Positive",2
"3811","605272be8568b6160f582f2e",211,"Moderately Negative",2
"3812","605272be8568b6160f582f2e",212,"Moderately Negative",2
"3813","605272be8568b6160f582f2e",213,"Moderately Negative",2
"3814","605272be8568b6160f582f2e",214,"Moderately Negative",2
"3815","605272be8568b6160f582f2e",215,"Moderately Negative",2
"3816","605272be8568b6160f582f2e",216,"Moderately Negative",2
"3817","605272be8568b6160f582f2e",217,"Moderately Negative",2
"3818","605272be8568b6160f582f2e",218,"Moderately Negative",2
"3819","605272be8568b6160f582f2e",219,"Moderately Negative",2
"3820","605272be8568b6160f582f2e",220,"Moderately Negative",2
"3821","605272be8568b6160f582f2e",221,"Moderately Negative",2
"3822","605272be8568b6160f582f2e",222,"Moderately Negative",2
"3823","605272be8568b6160f582f2e",223,"Moderately Negative",2
"3824","605272be8568b6160f582f2e",224,"Moderately Negative",2
"3825","605272be8568b6160f582f2e",225,"Moderately Negative",2
"3826","6053719d079d1352f4d7fa32",151,"Moderately Negative",2
"3827","6053719d079d1352f4d7fa32",152,"Moderately Negative",2
"3828","6053719d079d1352f4d7fa32",153,"Moderately Negative",2
"3829","6053719d079d1352f4d7fa32",154,"Moderately Negative",2
"3830","6053719d079d1352f4d7fa32",155,"Moderately Negative",2
"3831","6053719d079d1352f4d7fa32",156,"Moderately Negative",2
"3832","6053719d079d1352f4d7fa32",157,"Moderately Negative",2
"3833","6053719d079d1352f4d7fa32",158,"Moderately Negative",2
"3834","6053719d079d1352f4d7fa32",159,"Moderately Negative",2
"3835","6053719d079d1352f4d7fa32",160,"Moderately Negative",2
"3836","6053719d079d1352f4d7fa32",161,"Moderately Negative",2
"3837","6053719d079d1352f4d7fa32",162,"Moderately Negative",2
"3838","6053719d079d1352f4d7fa32",163,"Moderately Negative",2
"3839","6053719d079d1352f4d7fa32",164,"Moderately Negative",2
"3840","6053719d079d1352f4d7fa32",165,"Moderately Negative",2
"3841","6053719d079d1352f4d7fa32",166,"Moderately Positive",2
"3842","6053719d079d1352f4d7fa32",167,"Moderately Positive",2
"3843","6053719d079d1352f4d7fa32",168,"Moderately Positive",2
"3844","6053719d079d1352f4d7fa32",169,"Moderately Positive",2
"3845","6053719d079d1352f4d7fa32",170,"Moderately Positive",2
"3846","6053719d079d1352f4d7fa32",171,"Moderately Positive",2
"3847","6053719d079d1352f4d7fa32",172,"Moderately Positive",2
"3848","6053719d079d1352f4d7fa32",173,"Moderately Positive",2
"3849","6053719d079d1352f4d7fa32",174,"Moderately Positive",2
"3850","6053719d079d1352f4d7fa32",175,"Moderately Positive",2
"3851","6053719d079d1352f4d7fa32",176,"Moderately Positive",2
"3852","6053719d079d1352f4d7fa32",177,"Moderately Positive",2
"3853","6053719d079d1352f4d7fa32",178,"Moderately Positive",2
"3854","6053719d079d1352f4d7fa32",179,"Moderately Positive",2
"3855","6053719d079d1352f4d7fa32",180,"Moderately Positive",2
"3856","6053719d079d1352f4d7fa32",181,"Neutral",2
"3857","6053719d079d1352f4d7fa32",182,"Neutral",2
"3858","6053719d079d1352f4d7fa32",183,"Neutral",2
"3859","6053719d079d1352f4d7fa32",184,"Neutral",2
"3860","6053719d079d1352f4d7fa32",185,"Neutral",2
"3861","6053719d079d1352f4d7fa32",186,"Neutral",2
"3862","6053719d079d1352f4d7fa32",187,"Neutral",2
"3863","6053719d079d1352f4d7fa32",188,"Neutral",2
"3864","6053719d079d1352f4d7fa32",189,"Neutral",2
"3865","6053719d079d1352f4d7fa32",190,"Neutral",2
"3866","6053719d079d1352f4d7fa32",191,"Neutral",2
"3867","6053719d079d1352f4d7fa32",192,"Neutral",2
"3868","6053719d079d1352f4d7fa32",193,"Neutral",2
"3869","6053719d079d1352f4d7fa32",194,"Neutral",2
"3870","6053719d079d1352f4d7fa32",195,"Neutral",2
"3871","6053719d079d1352f4d7fa32",196,"Extremely Positive",2
"3872","6053719d079d1352f4d7fa32",197,"Extremely Positive",2
"3873","6053719d079d1352f4d7fa32",198,"Extremely Positive",2
"3874","6053719d079d1352f4d7fa32",199,"Extremely Positive",2
"3875","6053719d079d1352f4d7fa32",200,"Extremely Positive",2
"3876","6053719d079d1352f4d7fa32",201,"Extremely Positive",2
"3877","6053719d079d1352f4d7fa32",202,"Extremely Positive",2
"3878","6053719d079d1352f4d7fa32",203,"Extremely Positive",2
"3879","6053719d079d1352f4d7fa32",204,"Extremely Positive",2
"3880","6053719d079d1352f4d7fa32",205,"Extremely Positive",2
"3881","6053719d079d1352f4d7fa32",206,"Extremely Positive",2
"3882","6053719d079d1352f4d7fa32",207,"Extremely Positive",2
"3883","6053719d079d1352f4d7fa32",208,"Extremely Positive",2
"3884","6053719d079d1352f4d7fa32",209,"Extremely Positive",2
"3885","6053719d079d1352f4d7fa32",210,"Extremely Positive",2
"3886","6053719d079d1352f4d7fa32",211,"Extremely Negative",2
"3887","6053719d079d1352f4d7fa32",212,"Extremely Negative",2
"3888","6053719d079d1352f4d7fa32",213,"Extremely Negative",2
"3889","6053719d079d1352f4d7fa32",214,"Extremely Negative",2
"3890","6053719d079d1352f4d7fa32",215,"Extremely Negative",2
"3891","6053719d079d1352f4d7fa32",216,"Extremely Negative",2
"3892","6053719d079d1352f4d7fa32",217,"Extremely Negative",2
"3893","6053719d079d1352f4d7fa32",218,"Extremely Negative",2
"3894","6053719d079d1352f4d7fa32",219,"Extremely Negative",2
"3895","6053719d079d1352f4d7fa32",220,"Extremely Negative",2
"3896","6053719d079d1352f4d7fa32",221,"Extremely Negative",2
"3897","6053719d079d1352f4d7fa32",222,"Extremely Negative",2
"3898","6053719d079d1352f4d7fa32",223,"Extremely Negative",2
"3899","6053719d079d1352f4d7fa32",224,"Extremely Negative",2
"3900","6053719d079d1352f4d7fa32",225,"Extremely Negative",2
"3901","60646fd142625040de069c92",151,"Moderately Positive",2
"3902","60646fd142625040de069c92",152,"Moderately Positive",2
"3903","60646fd142625040de069c92",153,"Moderately Positive",2
"3904","60646fd142625040de069c92",154,"Moderately Positive",2
"3905","60646fd142625040de069c92",155,"Moderately Positive",2
"3906","60646fd142625040de069c92",156,"Moderately Positive",2
"3907","60646fd142625040de069c92",157,"Moderately Positive",2
"3908","60646fd142625040de069c92",158,"Moderately Positive",2
"3909","60646fd142625040de069c92",159,"Moderately Positive",2
"3910","60646fd142625040de069c92",160,"Moderately Positive",2
"3911","60646fd142625040de069c92",161,"Moderately Positive",2
"3912","60646fd142625040de069c92",162,"Moderately Positive",2
"3913","60646fd142625040de069c92",163,"Moderately Positive",2
"3914","60646fd142625040de069c92",164,"Moderately Positive",2
"3915","60646fd142625040de069c92",165,"Moderately Positive",2
"3916","60646fd142625040de069c92",166,"Extremely Negative",3
"3917","60646fd142625040de069c92",167,"Extremely Negative",3
"3918","60646fd142625040de069c92",168,"Extremely Negative",3
"3919","60646fd142625040de069c92",169,"Extremely Negative",3
"3920","60646fd142625040de069c92",170,"Extremely Negative",3
"3921","60646fd142625040de069c92",171,"Extremely Negative",3
"3922","60646fd142625040de069c92",172,"Extremely Negative",3
"3923","60646fd142625040de069c92",173,"Extremely Negative",3
"3924","60646fd142625040de069c92",174,"Extremely Negative",2
"3925","60646fd142625040de069c92",175,"Extremely Negative",3
"3926","60646fd142625040de069c92",176,"Extremely Negative",3
"3927","60646fd142625040de069c92",177,"Extremely Negative",3
"3928","60646fd142625040de069c92",178,"Extremely Negative",3
"3929","60646fd142625040de069c92",179,"Extremely Negative",3
"3930","60646fd142625040de069c92",180,"Extremely Negative",3
"3931","60646fd142625040de069c92",181,"Extremely Positive",1
"3932","60646fd142625040de069c92",182,"Extremely Positive",1
"3933","60646fd142625040de069c92",183,"Extremely Positive",1
"3934","60646fd142625040de069c92",184,"Extremely Positive",2
"3935","60646fd142625040de069c92",185,"Extremely Positive",2
"3936","60646fd142625040de069c92",186,"Extremely Positive",2
"3937","60646fd142625040de069c92",187,"Extremely Positive",2
"3938","60646fd142625040de069c92",188,"Extremely Positive",1
"3939","60646fd142625040de069c92",189,"Extremely Positive",2
"3940","60646fd142625040de069c92",190,"Extremely Positive",2
"3941","60646fd142625040de069c92",191,"Extremely Positive",2
"3942","60646fd142625040de069c92",192,"Extremely Positive",2
"3943","60646fd142625040de069c92",193,"Extremely Positive",2
"3944","60646fd142625040de069c92",194,"Extremely Positive",2
"3945","60646fd142625040de069c92",195,"Extremely Positive",2
"3946","60646fd142625040de069c92",196,"Neutral",2
"3947","60646fd142625040de069c92",197,"Neutral",2
"3948","60646fd142625040de069c92",198,"Neutral",2
"3949","60646fd142625040de069c92",199,"Neutral",2
"3950","60646fd142625040de069c92",200,"Neutral",2
"3951","60646fd142625040de069c92",201,"Neutral",2
"3952","60646fd142625040de069c92",202,"Neutral",2
"3953","60646fd142625040de069c92",203,"Neutral",2
"3954","60646fd142625040de069c92",204,"Neutral",2
"3955","60646fd142625040de069c92",205,"Neutral",2
"3956","60646fd142625040de069c92",206,"Neutral",2
"3957","60646fd142625040de069c92",207,"Neutral",2
"3958","60646fd142625040de069c92",208,"Neutral",2
"3959","60646fd142625040de069c92",209,"Neutral",2
"3960","60646fd142625040de069c92",210,"Neutral",2
"3961","60646fd142625040de069c92",211,"Moderately Negative",3
"3962","60646fd142625040de069c92",212,"Moderately Negative",3
"3963","60646fd142625040de069c92",213,"Moderately Negative",3
"3964","60646fd142625040de069c92",214,"Moderately Negative",3
"3965","60646fd142625040de069c92",215,"Moderately Negative",3
"3966","60646fd142625040de069c92",216,"Moderately Negative",3
"3967","60646fd142625040de069c92",217,"Moderately Negative",3
"3968","60646fd142625040de069c92",218,"Moderately Negative",3
"3969","60646fd142625040de069c92",219,"Moderately Negative",3
"3970","60646fd142625040de069c92",220,"Moderately Negative",3
"3971","60646fd142625040de069c92",221,"Moderately Negative",3
"3972","60646fd142625040de069c92",222,"Moderately Negative",3
"3973","60646fd142625040de069c92",223,"Moderately Negative",3
"3974","60646fd142625040de069c92",224,"Moderately Negative",3
"3975","60646fd142625040de069c92",225,"Moderately Negative",3
"3976","60770324872c45fe82c04328",151,"Moderately Positive",2
"3977","60770324872c45fe82c04328",152,"Moderately Positive",2
"3978","60770324872c45fe82c04328",153,"Moderately Positive",2
"3979","60770324872c45fe82c04328",154,"Moderately Positive",2
"3980","60770324872c45fe82c04328",155,"Moderately Positive",2
"3981","60770324872c45fe82c04328",156,"Moderately Positive",2
"3982","60770324872c45fe82c04328",157,"Moderately Positive",2
"3983","60770324872c45fe82c04328",158,"Moderately Positive",2
"3984","60770324872c45fe82c04328",159,"Moderately Positive",2
"3985","60770324872c45fe82c04328",160,"Moderately Positive",2
"3986","60770324872c45fe82c04328",161,"Moderately Positive",2
"3987","60770324872c45fe82c04328",162,"Moderately Positive",2
"3988","60770324872c45fe82c04328",163,"Moderately Positive",2
"3989","60770324872c45fe82c04328",164,"Moderately Positive",2
"3990","60770324872c45fe82c04328",165,"Moderately Positive",2
"3991","60770324872c45fe82c04328",166,"Moderately Negative",3
"3992","60770324872c45fe82c04328",167,"Moderately Negative",3
"3993","60770324872c45fe82c04328",168,"Moderately Negative",3
"3994","60770324872c45fe82c04328",169,"Moderately Negative",3
"3995","60770324872c45fe82c04328",170,"Moderately Negative",3
"3996","60770324872c45fe82c04328",171,"Moderately Negative",3
"3997","60770324872c45fe82c04328",172,"Moderately Negative",2
"3998","60770324872c45fe82c04328",173,"Moderately Negative",2
"3999","60770324872c45fe82c04328",174,"Moderately Negative",3
"4000","60770324872c45fe82c04328",175,"Moderately Negative",3
"4001","60770324872c45fe82c04328",176,"Moderately Negative",3
"4002","60770324872c45fe82c04328",177,"Moderately Negative",3
"4003","60770324872c45fe82c04328",178,"Moderately Negative",2
"4004","60770324872c45fe82c04328",179,"Moderately Negative",3
"4005","60770324872c45fe82c04328",180,"Moderately Negative",3
"4006","60770324872c45fe82c04328",181,"Neutral",2
"4007","60770324872c45fe82c04328",182,"Neutral",2
"4008","60770324872c45fe82c04328",183,"Neutral",2
"4009","60770324872c45fe82c04328",184,"Neutral",2
"4010","60770324872c45fe82c04328",185,"Neutral",2
"4011","60770324872c45fe82c04328",186,"Neutral",2
"4012","60770324872c45fe82c04328",187,"Neutral",2
"4013","60770324872c45fe82c04328",188,"Neutral",2
"4014","60770324872c45fe82c04328",189,"Neutral",2
"4015","60770324872c45fe82c04328",190,"Neutral",2
"4016","60770324872c45fe82c04328",191,"Neutral",2
"4017","60770324872c45fe82c04328",192,"Neutral",2
"4018","60770324872c45fe82c04328",193,"Neutral",2
"4019","60770324872c45fe82c04328",194,"Neutral",2
"4020","60770324872c45fe82c04328",195,"Neutral",2
"4021","60770324872c45fe82c04328",196,"Extremely Negative",3
"4022","60770324872c45fe82c04328",197,"Extremely Negative",3
"4023","60770324872c45fe82c04328",198,"Extremely Negative",3
"4024","60770324872c45fe82c04328",199,"Extremely Negative",3
"4025","60770324872c45fe82c04328",200,"Extremely Negative",3
"4026","60770324872c45fe82c04328",201,"Extremely Negative",3
"4027","60770324872c45fe82c04328",202,"Extremely Negative",3
"4028","60770324872c45fe82c04328",203,"Extremely Negative",3
"4029","60770324872c45fe82c04328",204,"Extremely Negative",3
"4030","60770324872c45fe82c04328",205,"Extremely Negative",3
"4031","60770324872c45fe82c04328",206,"Extremely Negative",3
"4032","60770324872c45fe82c04328",207,"Extremely Negative",3
"4033","60770324872c45fe82c04328",208,"Extremely Negative",3
"4034","60770324872c45fe82c04328",209,"Extremely Negative",3
"4035","60770324872c45fe82c04328",210,"Extremely Negative",3
"4036","60770324872c45fe82c04328",211,"Extremely Positive",2
"4037","60770324872c45fe82c04328",212,"Extremely Positive",2
"4038","60770324872c45fe82c04328",213,"Extremely Positive",2
"4039","60770324872c45fe82c04328",214,"Extremely Positive",2
"4040","60770324872c45fe82c04328",215,"Extremely Positive",2
"4041","60770324872c45fe82c04328",216,"Extremely Positive",2
"4042","60770324872c45fe82c04328",217,"Extremely Positive",2
"4043","60770324872c45fe82c04328",218,"Extremely Positive",2
"4044","60770324872c45fe82c04328",219,"Extremely Positive",2
"4045","60770324872c45fe82c04328",220,"Extremely Positive",2
"4046","60770324872c45fe82c04328",221,"Extremely Positive",2
"4047","60770324872c45fe82c04328",222,"Extremely Positive",2
"4048","60770324872c45fe82c04328",223,"Extremely Positive",2
"4049","60770324872c45fe82c04328",224,"Extremely Positive",2
"4050","60770324872c45fe82c04328",225,"Extremely Positive",2
"4051","608ac15b0fd53965a32e5384",151,"Moderately Positive",2
"4052","608ac15b0fd53965a32e5384",152,"Moderately Positive",2
"4053","608ac15b0fd53965a32e5384",153,"Moderately Positive",2
"4054","608ac15b0fd53965a32e5384",154,"Moderately Positive",2
"4055","608ac15b0fd53965a32e5384",155,"Moderately Positive",1
"4056","608ac15b0fd53965a32e5384",156,"Moderately Positive",1
"4057","608ac15b0fd53965a32e5384",157,"Moderately Positive",1
"4058","608ac15b0fd53965a32e5384",158,"Moderately Positive",1
"4059","608ac15b0fd53965a32e5384",159,"Moderately Positive",1
"4060","608ac15b0fd53965a32e5384",160,"Moderately Positive",1
"4061","608ac15b0fd53965a32e5384",161,"Moderately Positive",1
"4062","608ac15b0fd53965a32e5384",162,"Moderately Positive",1
"4063","608ac15b0fd53965a32e5384",163,"Moderately Positive",1
"4064","608ac15b0fd53965a32e5384",164,"Moderately Positive",1
"4065","608ac15b0fd53965a32e5384",165,"Moderately Positive",1
"4066","608ac15b0fd53965a32e5384",166,"Extremely Positive",1
"4067","608ac15b0fd53965a32e5384",167,"Extremely Positive",1
"4068","608ac15b0fd53965a32e5384",168,"Extremely Positive",1
"4069","608ac15b0fd53965a32e5384",169,"Extremely Positive",1
"4070","608ac15b0fd53965a32e5384",170,"Extremely Positive",1
"4071","608ac15b0fd53965a32e5384",171,"Extremely Positive",1
"4072","608ac15b0fd53965a32e5384",172,"Extremely Positive",1
"4073","608ac15b0fd53965a32e5384",173,"Extremely Positive",1
"4074","608ac15b0fd53965a32e5384",174,"Extremely Positive",1
"4075","608ac15b0fd53965a32e5384",175,"Extremely Positive",1
"4076","608ac15b0fd53965a32e5384",176,"Extremely Positive",1
"4077","608ac15b0fd53965a32e5384",177,"Extremely Positive",1
"4078","608ac15b0fd53965a32e5384",178,"Extremely Positive",1
"4079","608ac15b0fd53965a32e5384",179,"Extremely Positive",1
"4080","608ac15b0fd53965a32e5384",180,"Extremely Positive",1
"4081","608ac15b0fd53965a32e5384",181,"Moderately Negative",1
"4082","608ac15b0fd53965a32e5384",182,"Moderately Negative",1
"4083","608ac15b0fd53965a32e5384",183,"Moderately Negative",1
"4084","608ac15b0fd53965a32e5384",184,"Moderately Negative",1
"4085","608ac15b0fd53965a32e5384",185,"Moderately Negative",1
"4086","608ac15b0fd53965a32e5384",186,"Moderately Negative",1
"4087","608ac15b0fd53965a32e5384",187,"Moderately Negative",1
"4088","608ac15b0fd53965a32e5384",188,"Moderately Negative",1
"4089","608ac15b0fd53965a32e5384",189,"Moderately Negative",1
"4090","608ac15b0fd53965a32e5384",190,"Moderately Negative",1
"4091","608ac15b0fd53965a32e5384",191,"Moderately Negative",1
"4092","608ac15b0fd53965a32e5384",192,"Moderately Negative",1
"4093","608ac15b0fd53965a32e5384",193,"Moderately Negative",1
"4094","608ac15b0fd53965a32e5384",194,"Moderately Negative",1
"4095","608ac15b0fd53965a32e5384",195,"Moderately Negative",1
"4096","608ac15b0fd53965a32e5384",196,"Extremely Negative",1
"4097","608ac15b0fd53965a32e5384",197,"Extremely Negative",1
"4098","608ac15b0fd53965a32e5384",198,"Extremely Negative",1
"4099","608ac15b0fd53965a32e5384",199,"Extremely Negative",1
"4100","608ac15b0fd53965a32e5384",200,"Extremely Negative",1
"4101","608ac15b0fd53965a32e5384",201,"Extremely Negative",1
"4102","608ac15b0fd53965a32e5384",202,"Extremely Negative",1
"4103","608ac15b0fd53965a32e5384",203,"Extremely Negative",1
"4104","608ac15b0fd53965a32e5384",204,"Extremely Negative",2
"4105","608ac15b0fd53965a32e5384",205,"Extremely Negative",2
"4106","608ac15b0fd53965a32e5384",206,"Extremely Negative",2
"4107","608ac15b0fd53965a32e5384",207,"Extremely Negative",2
"4108","608ac15b0fd53965a32e5384",208,"Extremely Negative",2
"4109","608ac15b0fd53965a32e5384",209,"Extremely Negative",2
"4110","608ac15b0fd53965a32e5384",210,"Extremely Negative",2
"4111","608ac15b0fd53965a32e5384",211,"Neutral",2
"4112","608ac15b0fd53965a32e5384",212,"Neutral",2
"4113","608ac15b0fd53965a32e5384",213,"Neutral",2
"4114","608ac15b0fd53965a32e5384",214,"Neutral",2
"4115","608ac15b0fd53965a32e5384",215,"Neutral",2
"4116","608ac15b0fd53965a32e5384",216,"Neutral",2
"4117","608ac15b0fd53965a32e5384",217,"Neutral",2
"4118","608ac15b0fd53965a32e5384",218,"Neutral",2
"4119","608ac15b0fd53965a32e5384",219,"Neutral",2
"4120","608ac15b0fd53965a32e5384",220,"Neutral",2
"4121","608ac15b0fd53965a32e5384",221,"Neutral",2
"4122","608ac15b0fd53965a32e5384",222,"Neutral",2
"4123","608ac15b0fd53965a32e5384",223,"Neutral",2
"4124","608ac15b0fd53965a32e5384",224,"Neutral",2
"4125","608ac15b0fd53965a32e5384",225,"Neutral",2
"4126","608c349d8e7f57e8f84d3a27",151,"Neutral",2
"4127","608c349d8e7f57e8f84d3a27",152,"Neutral",2
"4128","608c349d8e7f57e8f84d3a27",153,"Neutral",2
"4129","608c349d8e7f57e8f84d3a27",154,"Neutral",2
"4130","608c349d8e7f57e8f84d3a27",155,"Neutral",2
"4131","608c349d8e7f57e8f84d3a27",156,"Neutral",2
"4132","608c349d8e7f57e8f84d3a27",157,"Neutral",2
"4133","608c349d8e7f57e8f84d3a27",158,"Neutral",2
"4134","608c349d8e7f57e8f84d3a27",159,"Neutral",2
"4135","608c349d8e7f57e8f84d3a27",160,"Neutral",2
"4136","608c349d8e7f57e8f84d3a27",161,"Neutral",2
"4137","608c349d8e7f57e8f84d3a27",162,"Neutral",2
"4138","608c349d8e7f57e8f84d3a27",163,"Neutral",2
"4139","608c349d8e7f57e8f84d3a27",164,"Neutral",2
"4140","608c349d8e7f57e8f84d3a27",165,"Neutral",2
"4141","608c349d8e7f57e8f84d3a27",166,"Extremely Negative",2
"4142","608c349d8e7f57e8f84d3a27",167,"Extremely Negative",2
"4143","608c349d8e7f57e8f84d3a27",168,"Extremely Negative",2
"4144","608c349d8e7f57e8f84d3a27",169,"Extremely Negative",2
"4145","608c349d8e7f57e8f84d3a27",170,"Extremely Negative",2
"4146","608c349d8e7f57e8f84d3a27",171,"Extremely Negative",2
"4147","608c349d8e7f57e8f84d3a27",172,"Extremely Negative",2
"4148","608c349d8e7f57e8f84d3a27",173,"Extremely Negative",2
"4149","608c349d8e7f57e8f84d3a27",174,"Extremely Negative",2
"4150","608c349d8e7f57e8f84d3a27",175,"Extremely Negative",2
"4151","608c349d8e7f57e8f84d3a27",176,"Extremely Negative",2
"4152","608c349d8e7f57e8f84d3a27",177,"Extremely Negative",2
"4153","608c349d8e7f57e8f84d3a27",178,"Extremely Negative",2
"4154","608c349d8e7f57e8f84d3a27",179,"Extremely Negative",2
"4155","608c349d8e7f57e8f84d3a27",180,"Extremely Negative",2
"4156","608c349d8e7f57e8f84d3a27",181,"Extremely Positive",2
"4157","608c349d8e7f57e8f84d3a27",182,"Extremely Positive",2
"4158","608c349d8e7f57e8f84d3a27",183,"Extremely Positive",2
"4159","608c349d8e7f57e8f84d3a27",184,"Extremely Positive",2
"4160","608c349d8e7f57e8f84d3a27",185,"Extremely Positive",2
"4161","608c349d8e7f57e8f84d3a27",186,"Extremely Positive",2
"4162","608c349d8e7f57e8f84d3a27",187,"Extremely Positive",2
"4163","608c349d8e7f57e8f84d3a27",188,"Extremely Positive",2
"4164","608c349d8e7f57e8f84d3a27",189,"Extremely Positive",2
"4165","608c349d8e7f57e8f84d3a27",190,"Extremely Positive",2
"4166","608c349d8e7f57e8f84d3a27",191,"Extremely Positive",2
"4167","608c349d8e7f57e8f84d3a27",192,"Extremely Positive",2
"4168","608c349d8e7f57e8f84d3a27",193,"Extremely Positive",2
"4169","608c349d8e7f57e8f84d3a27",194,"Extremely Positive",2
"4170","608c349d8e7f57e8f84d3a27",195,"Extremely Positive",2
"4171","608c349d8e7f57e8f84d3a27",196,"Moderately Positive",2
